sequenceIndex,key,timestamp
47,6,1731976157686.5
47,5,1731976158150.5
47,0,1731976158390.5
48,2,1731976159350.5
48,6,1731976159574.5
48,5,1731976159798.5
48,8,1731976160342.5
48,1,1731976160598.5
49,4,1731976161606.5
49,8,1731976161798.5
49,0,1731976162462.5
49,4,1731976164030.5
49,1,1731976164262.5
50,3,1731976165174.5
50,4,1731976165542.5
50,7,1731976166054.5
50,3,1731976166854.5
50,5,1731976167078.5
51,3,1731976167990.5
51,0,1731976168222.5
51,2,1731976168478.5
51,5,1731976168910.5
51,3,1731976169174.5
52,2,1731976170030.5
52,9,1731976170301.5
52,7,1731976170525.5
52,6,1731976171269.5
52,7,1731976171637.5
53,4,1731976172629.5
53,0,1731976172893.5
53,4,1731976173165.5
53,3,1731976173485.5
53,9,1731976173773.5
54,1,1731976174661.5
54,3,1731976174885.5
54,1,1731976175141.5
54,4,1731976175677.5
54,2,1731976175933.5
55,7,1731976176933.5
55,0,1731976177301.5
55,3,1731976177557.5
55,8,1731976178461.5
55,0,1731976178773.5
56,9,1731976179949.5
56,7,1731976180157.5
56,9,1731976180405.5
56,5,1731976180965.5
56,9,1731976181149.5
57,8,1731976182285.5
57,7,1731976182501.5
57,0,1731976182909.5
57,9,1731976183589.5
57,8,1731976183813.5
58,1,1731976184765.5
58,9,1731976185021.5
58,6,1731976185293.5
58,1,1731976185717.5
58,2,1731976185916.5
59,1,1731976186749.5
59,3,1731976186981.5
59,8,1731976187277.5
59,9,1731976187932.5
59,7,1731976188172.5
60,2,1731976189093.5
60,3,1731976189333.5
60,6,1731976189588.5
60,2,1731976190132.5
60,6,1731976190620.5
61,1,1731976191500.5
61,5,1731976191788.5
61,3,1731976192092.5
61,1,1731976192484.5
61,8,1731976192812.5
62,4,1731976193844.5
