key,timestamp
4,2024-10-23 19:40:57.018000
5,2024-10-23 19:40:57.346000
3,2024-10-23 19:40:57.788000
8,2024-10-23 19:40:58.738000
3,2024-10-23 19:40:59.185000
4,2024-10-23 19:41:00.345000
5,2024-10-23 19:41:00.695000
6,2024-10-23 19:41:01.194000
2,2024-10-23 19:41:01.864000
1,2024-10-23 19:41:02.237000
8,2024-10-23 19:41:03.336000
0,2024-10-23 19:41:03.780000
1,2024-10-23 19:41:04.092000
7,2024-10-23 19:41:05.573000
5,2024-10-23 19:41:05.924000
6,2024-10-23 19:41:07.419000
5,2024-10-23 19:41:07.898000
9,2024-10-23 19:41:09.774000
2,2024-10-23 19:41:10.462000
9,2024-10-23 19:41:10.765000
1,2024-10-23 19:41:11.805000
4,2024-10-23 19:41:12.084000
7,2024-10-23 19:41:12.321000
0,2024-10-23 19:41:13.096000
6,2024-10-23 19:41:13.466000
2,2024-10-23 19:41:14.478000
0,2024-10-23 19:41:14.748000
1,2024-10-23 19:41:15.107000
8,2024-10-23 19:41:16.100000
2,2024-10-23 19:41:16.556000
8,2024-10-23 19:41:17.749000
0,2024-10-23 19:41:18.185000
7,2024-10-23 19:41:18.619000
5,2024-10-23 19:41:19.401000
1,2024-10-23 19:41:19.652000
0,2024-10-23 19:41:20.617000
4,2024-10-23 19:41:21.032000
2,2024-10-23 19:41:21.424000
1,2024-10-23 19:41:21.971000
6,2024-10-23 19:41:22.621000
1,2024-10-23 19:41:23.580000
8,2024-10-23 19:41:23.902000
2,2024-10-23 19:41:24.257000
3,2024-10-23 19:41:24.992000
4,2024-10-23 19:41:25.336000
1,2024-10-23 19:41:26.287000
2,2024-10-23 19:41:26.589000
3,2024-10-23 19:41:26.902000
6,2024-10-23 19:41:28.138000
1,2024-10-23 19:41:28.411000
6,2024-10-23 19:41:29.676000
5,2024-10-23 19:41:29.961000
2,2024-10-23 19:41:30.430000
6,2024-10-23 19:41:31.635000
5,2024-10-23 19:41:31.973000
6,2024-10-23 19:41:33.159000
1,2024-10-23 19:41:33.428000
7,2024-10-23 19:41:33.867000
1,2024-10-23 19:41:34.801000
3,2024-10-23 19:41:35.149000
9,2024-10-23 19:41:36.258000
5,2024-10-23 19:41:36.542000
1,2024-10-23 19:41:36.906000
9,2024-10-23 19:41:37.650000
7,2024-10-23 19:41:37.959000
8,2024-10-23 19:41:39.111000
1,2024-10-23 19:41:39.507000
6,2024-10-23 19:41:40.033000
3,2024-10-23 19:41:40.879000
9,2024-10-23 19:41:41.279000
7,2024-10-23 19:41:42.771000
3,2024-10-23 19:41:43.138000
6,2024-10-23 19:41:43.456000
0,2024-10-23 19:41:44.362000
1,2024-10-23 19:41:44.670000
6,2024-10-23 19:41:46.285000
9,2024-10-23 19:41:46.532000
4,2024-10-23 19:41:46.815000
0,2024-10-23 19:41:47.497000
5,2024-10-23 19:41:48.012000
9,2024-10-23 19:41:49.053000
2,2024-10-23 19:41:49.456000
0,2024-10-23 19:41:49.793000
8,2024-10-23 19:41:50.836000
1,2024-10-23 19:41:51.206000
9,2024-10-23 19:41:52.305000
0,2024-10-23 19:41:52.719000
4,2024-10-23 19:41:53.050000
7,2024-10-23 19:41:53.952000
2,2024-10-23 19:41:54.872000
5,2024-10-23 19:41:56.067000
3,2024-10-23 19:41:56.449000
5,2024-10-23 19:41:56.786000
9,2024-10-23 19:41:57.789000
0,2024-10-23 19:41:58.234000
2,2024-10-23 19:41:59.339000
5,2024-10-23 19:41:59.676000
4,2024-10-23 19:41:59.940000
6,2024-10-23 19:42:00.962000
7,2024-10-23 19:42:01.440000
2,2024-10-23 19:42:12.601000
3,2024-10-23 19:42:12.999000
8,2024-10-23 19:42:13.374000
3,2024-10-23 19:42:14.245000
4,2024-10-23 19:42:14.620000
0,2024-10-23 19:42:15.723000
2,2024-10-23 19:42:15.971000
0,2024-10-23 19:42:16.381000
4,2024-10-23 19:42:17.066000
1,2024-10-23 19:42:17.338000
0,2024-10-23 19:42:18.360000
6,2024-10-23 19:42:18.753000
9,2024-10-23 19:42:19.050000
7,2024-10-23 19:42:20.017000
2,2024-10-23 19:42:20.462000
5,2024-10-23 19:42:21.695000
7,2024-10-23 19:42:22.171000
1,2024-10-23 19:42:22.523000
0,2024-10-23 19:42:23.191000
2,2024-10-23 19:42:23.499000
5,2024-10-23 19:42:24.937000
9,2024-10-23 19:42:25.644000
5,2024-10-23 19:42:26.694000
4,2024-10-23 19:42:27.006000
0,2024-10-23 19:42:27.372000
2,2024-10-23 19:42:28.441000
7,2024-10-23 19:42:28.823000
0,2024-10-23 19:42:29.602000
4,2024-10-23 19:42:30.221000
8,2024-10-23 19:42:30.456000
7,2024-10-23 19:42:31.642000
2,2024-10-23 19:42:31.969000
5,2024-10-23 19:42:32.368000
1,2024-10-23 19:42:33.085000
2,2024-10-23 19:42:33.355000
0,2024-10-23 19:42:34.486000
9,2024-10-23 19:42:34.829000
3,2024-10-23 19:42:35.223000
6,2024-10-23 19:42:35.934000
0,2024-10-23 19:42:36.363000
5,2024-10-23 19:42:37.809000
9,2024-10-23 19:42:38.415000
2,2024-10-23 19:42:39.502000
3,2024-10-23 19:42:39.647000
7,2024-10-23 19:42:40.173000
3,2024-10-23 19:42:41.666000
8,2024-10-23 19:42:41.799000
7,2024-10-23 19:42:42.066000
2,2024-10-23 19:42:42.764000
7,2024-10-23 19:42:43.706000
9,2024-10-23 19:42:44.945000
5,2024-10-23 19:42:45.233000
0,2024-10-23 19:42:45.577000
3,2024-10-23 19:42:46.062000
0,2024-10-23 19:42:46.358000
5,2024-10-23 19:42:47.760000
3,2024-10-23 19:42:48.082000
0,2024-10-23 19:42:48.383000
7,2024-10-23 19:42:49.178000
5,2024-10-23 19:42:49.465000
3,2024-10-23 19:42:50.527000
8,2024-10-23 19:42:50.908000
5,2024-10-23 19:42:51.131000
7,2024-10-23 19:42:51.854000
2,2024-10-23 19:42:52.306000
6,2024-10-23 19:42:53.748000
3,2024-10-23 19:42:54.598000
5,2024-10-23 19:42:54.868000
1,2024-10-23 19:42:55.763000
7,2024-10-23 19:42:55.917000
0,2024-10-23 19:42:56.945000
7,2024-10-23 19:42:57.480000
6,2024-10-23 19:42:58.281000
3,2024-10-23 19:42:58.766000
6,2024-10-23 19:42:59.032000
5,2024-10-23 19:43:00.097000
8,2024-10-23 19:43:00.844000
5,2024-10-23 19:43:01.152000
3,2024-10-23 19:43:01.815000
9,2024-10-23 19:43:02.159000
0,2024-10-23 19:43:03.189000
9,2024-10-23 19:43:03.629000
7,2024-10-23 19:43:03.871000
5,2024-10-23 19:43:04.658000
3,2024-10-23 19:43:05.074000
4,2024-10-23 19:43:06.436000
6,2024-10-23 19:43:06.791000
7,2024-10-23 19:43:07.172000
3,2024-10-23 19:43:07.974000
7,2024-10-23 19:43:08.481000
3,2024-10-23 19:43:09.491000
5,2024-10-23 19:43:09.969000
0,2024-10-23 19:43:10.144000
9,2024-10-23 19:43:10.850000
0,2024-10-23 19:43:11.360000
9,2024-10-23 19:43:12.407000
8,2024-10-23 19:43:12.706000
6,2024-10-23 19:43:13.591000
8,2024-10-23 19:43:14.520000
5,2024-10-23 19:43:14.840000
8,2024-10-23 19:43:24.380000
5,2024-10-23 19:43:24.645000
8,2024-10-23 19:43:25.062000
7,2024-10-23 19:43:25.778000
4,2024-10-23 19:43:26.067000
6,2024-10-23 19:43:27.579000
8,2024-10-23 19:43:27.970000
0,2024-10-23 19:43:28.651000
9,2024-10-23 19:43:29.463000
3,2024-10-23 19:43:29.995000
8,2024-10-23 19:43:31.504000
3,2024-10-23 19:43:31.877000
4,2024-10-23 19:43:32.272000
8,2024-10-23 19:43:33.225000
6,2024-10-23 19:43:33.707000
8,2024-10-23 19:43:35.206000
6,2024-10-23 19:43:35.846000
3,2024-10-23 19:43:36.087000
6,2024-10-23 19:43:37.521000
9,2024-10-23 19:43:37.900000
1,2024-10-23 19:43:39.361000
0,2024-10-23 19:43:39.711000
9,2024-10-23 19:43:40.472000
7,2024-10-23 19:43:41.128000
9,2024-10-23 19:43:41.588000
1,2024-10-23 19:43:42.939000
3,2024-10-23 19:43:43.106000
0,2024-10-23 19:43:43.634000
7,2024-10-23 19:43:44.310000
0,2024-10-23 19:43:44.726000
1,2024-10-23 19:43:45.947000
0,2024-10-23 19:43:46.999000
3,2024-10-23 19:43:47.316000
6,2024-10-23 19:43:48.082000
1,2024-10-23 19:43:48.361000
7,2024-10-23 19:43:49.550000
4,2024-10-23 19:43:50.054000
5,2024-10-23 19:43:50.121000
7,2024-10-23 19:43:50.821000
2,2024-10-23 19:43:51.274000
6,2024-10-23 19:43:52.782000
3,2024-10-23 19:43:53.050000
7,2024-10-23 19:43:53.723000
6,2024-10-23 19:43:54.493000
3,2024-10-23 19:43:54.733000
2,2024-10-23 19:43:56.044000
4,2024-10-23 19:43:56.196000
9,2024-10-23 19:43:56.513000
6,2024-10-23 19:43:57.468000
4,2024-10-23 19:43:57.712000
0,2024-10-23 19:43:59.022000
3,2024-10-23 19:43:59.253000
0,2024-10-23 19:43:59.912000
7,2024-10-23 19:44:00.650000
3,2024-10-23 19:44:01.105000
8,2024-10-23 19:44:02.322000
2,2024-10-23 19:44:02.634000
0,2024-10-23 19:44:03.532000
3,2024-10-23 19:44:04.634000
5,2024-10-23 19:44:04.939000
1,2024-10-23 19:44:06.175000
5,2024-10-23 19:44:06.630000
6,2024-10-23 19:44:06.955000
8,2024-10-23 19:44:07.825000
1,2024-10-23 19:44:08.276000
4,2024-10-23 19:44:09.499000
7,2024-10-23 19:44:09.798000
8,2024-10-23 19:44:10.028000
2,2024-10-23 19:44:10.796000
0,2024-10-23 19:44:11.122000
6,2024-10-23 19:44:12.727000
4,2024-10-23 19:44:13.022000
6,2024-10-23 19:44:13.299000
1,2024-10-23 19:44:14.168000
8,2024-10-23 19:44:14.442000
5,2024-10-23 19:44:16.040000
8,2024-10-23 19:44:16.310000
2,2024-10-23 19:44:16.659000
8,2024-10-23 19:44:17.586000
0,2024-10-23 19:44:18.163000
7,2024-10-23 19:44:19.403000
8,2024-10-23 19:44:20.143000
5,2024-10-23 19:44:20.429000
2,2024-10-23 19:44:21.097000
4,2024-10-23 19:44:21.385000
9,2024-10-23 19:44:22.719000
3,2024-10-23 19:44:23.124000
2,2024-10-23 19:44:23.440000
8,2024-10-23 19:44:25.026000
4,2024-10-23 19:44:25.447000
9,2024-10-23 19:44:26.567000
6,2024-10-23 19:44:27.195000
9,2024-10-23 19:44:27.464000
7,2024-10-23 19:44:28.416000
2,2024-10-23 19:44:28.763000
0,2024-10-23 19:44:29.895000
6,2024-10-23 19:44:30.162000
9,2024-10-23 19:44:30.465000
8,2024-10-23 19:44:31.227000
0,2024-10-23 19:44:31.667000
8,2024-10-23 19:45:46.397000
3,2024-10-23 19:45:48.051000
6,2024-10-23 19:45:48.431000
0,2024-10-23 19:45:48.941000
6,2024-10-23 19:45:49.198000
4,2024-10-23 19:45:51.171000
1,2024-10-23 19:45:51.554000
9,2024-10-23 19:45:53.238000
3,2024-10-23 19:45:54.683000
7,2024-10-23 19:45:55.383000
6,2024-10-23 19:45:58.782000
2,2024-10-23 19:45:59.230000
6,2024-10-23 19:46:01.222000
0,2024-10-23 19:46:01.996000
6,2024-10-23 19:46:02.425000
2,2024-10-23 19:46:05.179000
5,2024-10-23 19:46:05.502000
8,2024-10-23 19:46:07.124000
3,2024-10-23 19:46:07.590000
0,2024-10-23 19:46:07.955000
8,2024-10-23 19:46:11.062000
0,2024-10-23 19:46:11.837000
8,2024-10-23 19:46:15.152000
7,2024-10-23 19:46:15.569000
6,2024-10-23 19:46:17.698000
4,2024-10-23 19:46:20.191000
3,2024-10-23 19:46:20.853000
4,2024-10-23 19:46:21.289000
2,2024-10-23 19:46:22.188000
9,2024-10-23 19:46:22.554000
8,2024-10-23 19:46:25.030000
5,2024-10-23 19:46:25.426000
7,2024-10-23 19:46:26.897000
9,2024-10-23 19:46:27.376000
2,2024-10-23 19:46:27.783000
8,2024-10-23 19:46:31.793000
5,2024-10-23 19:46:32.285000
4,2024-10-23 19:46:33.755000
2,2024-10-23 19:46:34.186000
3,2024-10-23 19:46:34.621000
1,2024-10-23 19:46:36.290000
5,2024-10-23 19:46:37.747000
1,2024-10-23 19:46:38.105000
3,2024-10-23 19:46:38.678000
2,2024-10-23 19:46:39.543000
1,2024-10-23 19:46:41.007000
8,2024-10-23 19:46:41.679000
2,2024-10-23 19:46:43.521000
9,2024-10-23 19:46:44.950000
6,2024-10-23 19:46:45.241000
2,2024-10-23 19:46:47.622000
7,2024-10-23 19:46:47.992000
3,2024-10-23 19:46:49.450000
4,2024-10-23 19:46:49.783000
0,2024-10-23 19:46:50.153000
2,2024-10-23 19:46:52.015000
9,2024-10-23 19:46:52.428000
0,2024-10-23 19:46:53.516000
3,2024-10-23 19:46:54.468000
5,2024-10-23 19:46:54.695000
3,2024-10-23 19:46:56.271000
9,2024-10-23 19:46:57.833000
3,2024-10-23 19:46:58.298000
5,2024-10-23 19:46:58.615000
0,2024-10-23 19:46:58.953000
2,2024-10-23 19:47:00.559000
7,2024-10-23 19:47:00.973000
9,2024-10-23 19:47:03.601000
3,2024-10-23 19:47:04.558000
6,2024-10-23 19:47:04.991000
4,2024-10-23 19:47:06.863000
9,2024-10-23 19:47:07.820000
7,2024-10-23 19:47:09.629000
3,2024-10-23 19:47:11.094000
0,2024-10-23 19:47:11.490000
2,2024-10-23 19:47:13.124000
1,2024-10-23 19:47:13.469000
0,2024-10-23 19:47:13.914000
5,2024-10-23 19:47:14.897000
6,2024-10-23 19:47:15.159000
1,2024-10-23 19:47:16.587000
3,2024-10-23 19:47:17.041000
0,2024-10-23 19:47:18.144000
9,2024-10-23 19:47:18.784000
7,2024-10-23 19:47:19.097000
6,2024-10-23 19:47:21.427000
2,2024-10-23 19:47:23.081000
5,2024-10-23 19:47:23.401000
0,2024-10-23 19:47:23.958000
4,2024-10-23 19:47:25.078000
9,2024-10-23 19:47:26.787000
8,2024-10-23 19:47:27.208000
1,2024-10-23 19:47:28.181000
4,2024-10-23 19:47:28.540000
2,2024-10-23 19:47:29.092000
6,2024-10-23 19:47:30.802000
0,2024-10-23 19:47:31.155000
7,2024-10-23 19:47:31.833000
1,2024-10-23 19:47:33.125000
2,2024-10-23 19:47:33.758000
5,2024-10-23 19:47:52.556000
6,2024-10-23 19:47:54.222000
4,2024-10-23 19:47:54.592000
3,2024-10-23 19:47:56.231000
4,2024-10-23 19:47:56.635000
0,2024-10-23 19:47:58.100000
3,2024-10-23 19:47:58.627000
4,2024-10-23 19:47:59.638000
1,2024-10-23 19:47:59.965000
3,2024-10-23 19:48:00.892000
8,2024-10-23 19:48:02.588000
7,2024-10-23 19:48:02.975000
6,2024-10-23 19:48:04.524000
3,2024-10-23 19:48:05.470000
4,2024-10-23 19:48:05.772000
9,2024-10-23 19:48:07.319000
7,2024-10-23 19:48:08.197000
0,2024-10-23 19:48:09.324000
4,2024-10-23 19:48:09.679000
8,2024-10-23 19:48:09.995000
7,2024-10-23 19:48:11.806000
1,2024-10-23 19:48:12.218000
9,2024-10-23 19:48:13.680000
1,2024-10-23 19:48:13.981000
9,2024-10-23 19:48:14.270000
2,2024-10-23 19:48:16.058000
0,2024-10-23 19:48:16.363000
7,2024-10-23 19:48:16.772000
6,2024-10-23 19:48:18.508000
7,2024-10-23 19:48:18.931000
2,2024-10-23 19:48:20.323000
0,2024-10-23 19:48:20.987000
6,2024-10-23 19:48:22.399000
8,2024-10-23 19:48:25.446000
2,2024-10-23 19:48:26.692000
5,2024-10-23 19:48:28.703000
4,2024-10-23 19:48:29.033000
6,2024-10-23 19:48:30.729000
7,2024-10-23 19:48:31.172000
5,2024-10-23 19:48:32.156000
0,2024-10-23 19:48:35.854000
9,2024-10-23 19:48:36.417000
3,2024-10-23 19:48:37.916000
7,2024-10-23 19:48:38.443000
3,2024-10-23 19:48:38.891000
1,2024-10-23 19:48:40.688000
6,2024-10-23 19:48:40.960000
3,2024-10-23 19:48:42.315000
9,2024-10-23 19:48:42.694000
3,2024-10-23 19:48:42.925000
0,2024-10-23 19:48:44.869000
5,2024-10-23 19:48:45.294000
1,2024-10-23 19:48:46.941000
0,2024-10-23 19:48:47.343000
5,2024-10-23 19:48:48.294000
2,2024-10-23 19:48:50.685000
9,2024-10-23 19:48:51.908000
1,2024-10-23 19:48:53.388000
0,2024-10-23 19:48:53.899000
6,2024-10-23 19:48:55.265000
3,2024-10-23 19:48:57.235000
5,2024-10-23 19:48:57.908000
2,2024-10-23 19:48:59.024000
8,2024-10-23 19:48:59.526000
